item,sale_amount,sale_date,sale_id,store
1,29.0,"Sun, 29 May 2016 00:00:00 GMT",1245,1
1,18.0,"Mon, 30 May 2016 00:00:00 GMT",1246,1
1,18.0,"Tue, 31 May 2016 00:00:00 GMT",1247,1
1,24.0,"Wed, 01 Jun 2016 00:00:00 GMT",1248,1
1,25.0,"Thu, 02 Jun 2016 00:00:00 GMT",1249,1
1,38.0,"Fri, 03 Jun 2016 00:00:00 GMT",1250,1
1,28.0,"Sat, 04 Jun 2016 00:00:00 GMT",1251,1
1,35.0,"Sun, 05 Jun 2016 00:00:00 GMT",1252,1
1,23.0,"Mon, 06 Jun 2016 00:00:00 GMT",1253,1
1,22.0,"Tue, 07 Jun 2016 00:00:00 GMT",1254,1
1,22.0,"Wed, 08 Jun 2016 00:00:00 GMT",1255,1
1,24.0,"Thu, 09 Jun 2016 00:00:00 GMT",1256,1
1,34.0,"Fri, 10 Jun 2016 00:00:00 GMT",1257,1
1,31.0,"Sat, 11 Jun 2016 00:00:00 GMT",1258,1
1,22.0,"Sun, 12 Jun 2016 00:00:00 GMT",1259,1
1,22.0,"Mon, 13 Jun 2016 00:00:00 GMT",1260,1
1,25.0,"Tue, 14 Jun 2016 00:00:00 GMT",1261,1
1,22.0,"Wed, 15 Jun 2016 00:00:00 GMT",1262,1
1,30.0,"Thu, 16 Jun 2016 00:00:00 GMT",1263,1
1,22.0,"Fri, 17 Jun 2016 00:00:00 GMT",1264,1
1,27.0,"Sat, 18 Jun 2016 00:00:00 GMT",1265,1
1,28.0,"Sun, 19 Jun 2016 00:00:00 GMT",1266,1
1,15.0,"Mon, 20 Jun 2016 00:00:00 GMT",1267,1
1,25.0,"Tue, 21 Jun 2016 00:00:00 GMT",1268,1
1,25.0,"Wed, 22 Jun 2016 00:00:00 GMT",1269,1
1,23.0,"Thu, 23 Jun 2016 00:00:00 GMT",1270,1
1,31.0,"Fri, 24 Jun 2016 00:00:00 GMT",1271,1
1,31.0,"Sat, 25 Jun 2016 00:00:00 GMT",1272,1
1,32.0,"Sun, 26 Jun 2016 00:00:00 GMT",1273,1
1,26.0,"Mon, 27 Jun 2016 00:00:00 GMT",1274,1
1,28.0,"Tue, 28 Jun 2016 00:00:00 GMT",1275,1
1,25.0,"Wed, 29 Jun 2016 00:00:00 GMT",1276,1
1,25.0,"Thu, 30 Jun 2016 00:00:00 GMT",1277,1
1,42.0,"Fri, 01 Jul 2016 00:00:00 GMT",1278,1
1,32.0,"Sat, 02 Jul 2016 00:00:00 GMT",1279,1
1,35.0,"Sun, 03 Jul 2016 00:00:00 GMT",1280,1
1,18.0,"Mon, 04 Jul 2016 00:00:00 GMT",1281,1
1,31.0,"Tue, 05 Jul 2016 00:00:00 GMT",1282,1
1,22.0,"Wed, 06 Jul 2016 00:00:00 GMT",1283,1
1,33.0,"Thu, 07 Jul 2016 00:00:00 GMT",1284,1
1,34.0,"Fri, 08 Jul 2016 00:00:00 GMT",1285,1
1,35.0,"Sat, 09 Jul 2016 00:00:00 GMT",1286,1
1,28.0,"Sun, 10 Jul 2016 00:00:00 GMT",1287,1
1,18.0,"Mon, 11 Jul 2016 00:00:00 GMT",1288,1
1,27.0,"Tue, 12 Jul 2016 00:00:00 GMT",1289,1
1,30.0,"Wed, 13 Jul 2016 00:00:00 GMT",1290,1
1,22.0,"Thu, 14 Jul 2016 00:00:00 GMT",1291,1
1,33.0,"Fri, 15 Jul 2016 00:00:00 GMT",1292,1
1,34.0,"Sat, 16 Jul 2016 00:00:00 GMT",1293,1
1,37.0,"Sun, 17 Jul 2016 00:00:00 GMT",1294,1
1,24.0,"Mon, 18 Jul 2016 00:00:00 GMT",1295,1
1,25.0,"Tue, 19 Jul 2016 00:00:00 GMT",1296,1
1,22.0,"Wed, 20 Jul 2016 00:00:00 GMT",1297,1
1,34.0,"Thu, 21 Jul 2016 00:00:00 GMT",1298,1
1,26.0,"Fri, 22 Jul 2016 00:00:00 GMT",1299,1
1,34.0,"Sat, 23 Jul 2016 00:00:00 GMT",1300,1
1,25.0,"Sun, 24 Jul 2016 00:00:00 GMT",1301,1
1,21.0,"Mon, 25 Jul 2016 00:00:00 GMT",1302,1
1,24.0,"Tue, 26 Jul 2016 00:00:00 GMT",1303,1
1,28.0,"Wed, 27 Jul 2016 00:00:00 GMT",1304,1
1,30.0,"Thu, 28 Jul 2016 00:00:00 GMT",1305,1
1,30.0,"Fri, 29 Jul 2016 00:00:00 GMT",1306,1
1,38.0,"Sat, 30 Jul 2016 00:00:00 GMT",1307,1
1,31.0,"Sun, 31 Jul 2016 00:00:00 GMT",1308,1
1,21.0,"Mon, 01 Aug 2016 00:00:00 GMT",1309,1
1,22.0,"Tue, 02 Aug 2016 00:00:00 GMT",1310,1
1,28.0,"Wed, 03 Aug 2016 00:00:00 GMT",1311,1
1,34.0,"Thu, 04 Aug 2016 00:00:00 GMT",1312,1
1,24.0,"Fri, 05 Aug 2016 00:00:00 GMT",1313,1
1,20.0,"Sat, 06 Aug 2016 00:00:00 GMT",1314,1
1,31.0,"Sun, 07 Aug 2016 00:00:00 GMT",1315,1
1,11.0,"Mon, 08 Aug 2016 00:00:00 GMT",1316,1
1,26.0,"Tue, 09 Aug 2016 00:00:00 GMT",1317,1
1,21.0,"Wed, 10 Aug 2016 00:00:00 GMT",1318,1
1,23.0,"Thu, 11 Aug 2016 00:00:00 GMT",1319,1
1,16.0,"Fri, 12 Aug 2016 00:00:00 GMT",1320,1
1,27.0,"Sat, 13 Aug 2016 00:00:00 GMT",1321,1
1,36.0,"Sun, 14 Aug 2016 00:00:00 GMT",1322,1
1,24.0,"Mon, 15 Aug 2016 00:00:00 GMT",1323,1
1,15.0,"Tue, 16 Aug 2016 00:00:00 GMT",1324,1
1,25.0,"Wed, 17 Aug 2016 00:00:00 GMT",1325,1
1,26.0,"Thu, 18 Aug 2016 00:00:00 GMT",1326,1
1,29.0,"Fri, 19 Aug 2016 00:00:00 GMT",1327,1
1,30.0,"Sat, 20 Aug 2016 00:00:00 GMT",1328,1
1,22.0,"Sun, 21 Aug 2016 00:00:00 GMT",1329,1
1,15.0,"Mon, 22 Aug 2016 00:00:00 GMT",1330,1
1,24.0,"Tue, 23 Aug 2016 00:00:00 GMT",1331,1
1,32.0,"Wed, 24 Aug 2016 00:00:00 GMT",1332,1
1,17.0,"Thu, 25 Aug 2016 00:00:00 GMT",1333,1
1,25.0,"Fri, 26 Aug 2016 00:00:00 GMT",1334,1
1,24.0,"Sat, 27 Aug 2016 00:00:00 GMT",1335,1
1,34.0,"Sun, 28 Aug 2016 00:00:00 GMT",1336,1
1,14.0,"Mon, 29 Aug 2016 00:00:00 GMT",1337,1
1,14.0,"Tue, 30 Aug 2016 00:00:00 GMT",1338,1
1,17.0,"Wed, 31 Aug 2016 00:00:00 GMT",1339,1
1,18.0,"Thu, 01 Sep 2016 00:00:00 GMT",1340,1
1,20.0,"Fri, 02 Sep 2016 00:00:00 GMT",1341,1
1,31.0,"Sat, 03 Sep 2016 00:00:00 GMT",1342,1
1,25.0,"Sun, 04 Sep 2016 00:00:00 GMT",1343,1
1,32.0,"Mon, 05 Sep 2016 00:00:00 GMT",1344,1
1,28.0,"Tue, 06 Sep 2016 00:00:00 GMT",1345,1
1,18.0,"Wed, 07 Sep 2016 00:00:00 GMT",1346,1
1,28.0,"Thu, 08 Sep 2016 00:00:00 GMT",1347,1
1,26.0,"Fri, 09 Sep 2016 00:00:00 GMT",1348,1
1,25.0,"Sat, 10 Sep 2016 00:00:00 GMT",1349,1
1,24.0,"Sun, 11 Sep 2016 00:00:00 GMT",1350,1
1,24.0,"Mon, 12 Sep 2016 00:00:00 GMT",1351,1
1,24.0,"Tue, 13 Sep 2016 00:00:00 GMT",1352,1
1,19.0,"Wed, 14 Sep 2016 00:00:00 GMT",1353,1
1,20.0,"Thu, 15 Sep 2016 00:00:00 GMT",1354,1
1,19.0,"Fri, 16 Sep 2016 00:00:00 GMT",1355,1
1,19.0,"Sat, 17 Sep 2016 00:00:00 GMT",1356,1
1,27.0,"Sun, 18 Sep 2016 00:00:00 GMT",1357,1
1,19.0,"Mon, 19 Sep 2016 00:00:00 GMT",1358,1
1,23.0,"Tue, 20 Sep 2016 00:00:00 GMT",1359,1
1,25.0,"Wed, 21 Sep 2016 00:00:00 GMT",1360,1
1,25.0,"Thu, 22 Sep 2016 00:00:00 GMT",1361,1
1,24.0,"Fri, 23 Sep 2016 00:00:00 GMT",1362,1
1,26.0,"Sat, 24 Sep 2016 00:00:00 GMT",1363,1
1,27.0,"Sun, 25 Sep 2016 00:00:00 GMT",1364,1
1,17.0,"Mon, 26 Sep 2016 00:00:00 GMT",1365,1
1,18.0,"Tue, 27 Sep 2016 00:00:00 GMT",1366,1
1,27.0,"Wed, 28 Sep 2016 00:00:00 GMT",1367,1
1,28.0,"Thu, 29 Sep 2016 00:00:00 GMT",1368,1
1,23.0,"Fri, 30 Sep 2016 00:00:00 GMT",1369,1
1,25.0,"Sat, 01 Oct 2016 00:00:00 GMT",1370,1
1,26.0,"Sun, 02 Oct 2016 00:00:00 GMT",1371,1
1,20.0,"Mon, 03 Oct 2016 00:00:00 GMT",1372,1
1,28.0,"Tue, 04 Oct 2016 00:00:00 GMT",1373,1
1,17.0,"Wed, 05 Oct 2016 00:00:00 GMT",1374,1
1,22.0,"Thu, 06 Oct 2016 00:00:00 GMT",1375,1
1,19.0,"Fri, 07 Oct 2016 00:00:00 GMT",1376,1
1,24.0,"Sat, 08 Oct 2016 00:00:00 GMT",1377,1
1,29.0,"Sun, 09 Oct 2016 00:00:00 GMT",1378,1
1,18.0,"Mon, 10 Oct 2016 00:00:00 GMT",1379,1
1,18.0,"Tue, 11 Oct 2016 00:00:00 GMT",1380,1
1,16.0,"Wed, 12 Oct 2016 00:00:00 GMT",1381,1
1,16.0,"Thu, 13 Oct 2016 00:00:00 GMT",1382,1
1,32.0,"Fri, 14 Oct 2016 00:00:00 GMT",1383,1
1,32.0,"Sat, 15 Oct 2016 00:00:00 GMT",1384,1
1,26.0,"Sun, 16 Oct 2016 00:00:00 GMT",1385,1
1,20.0,"Mon, 17 Oct 2016 00:00:00 GMT",1386,1
1,21.0,"Tue, 18 Oct 2016 00:00:00 GMT",1387,1
1,20.0,"Wed, 19 Oct 2016 00:00:00 GMT",1388,1
1,30.0,"Thu, 20 Oct 2016 00:00:00 GMT",1389,1
1,25.0,"Fri, 21 Oct 2016 00:00:00 GMT",1390,1
1,26.0,"Sat, 22 Oct 2016 00:00:00 GMT",1391,1
1,21.0,"Sun, 23 Oct 2016 00:00:00 GMT",1392,1
1,16.0,"Mon, 24 Oct 2016 00:00:00 GMT",1393,1
1,13.0,"Tue, 25 Oct 2016 00:00:00 GMT",1394,1
1,16.0,"Wed, 26 Oct 2016 00:00:00 GMT",1395,1
1,25.0,"Thu, 27 Oct 2016 00:00:00 GMT",1396,1
1,18.0,"Fri, 28 Oct 2016 00:00:00 GMT",1397,1
1,23.0,"Sat, 29 Oct 2016 00:00:00 GMT",1398,1
1,33.0,"Sun, 30 Oct 2016 00:00:00 GMT",1399,1
1,24.0,"Mon, 31 Oct 2016 00:00:00 GMT",1400,1
1,22.0,"Tue, 01 Nov 2016 00:00:00 GMT",1401,1
1,23.0,"Wed, 02 Nov 2016 00:00:00 GMT",1402,1
1,23.0,"Thu, 03 Nov 2016 00:00:00 GMT",1403,1
1,22.0,"Fri, 04 Nov 2016 00:00:00 GMT",1404,1
1,29.0,"Sat, 05 Nov 2016 00:00:00 GMT",1405,1
1,18.0,"Sun, 06 Nov 2016 00:00:00 GMT",1406,1
1,17.0,"Mon, 07 Nov 2016 00:00:00 GMT",1407,1
1,19.0,"Tue, 08 Nov 2016 00:00:00 GMT",1408,1
1,22.0,"Wed, 09 Nov 2016 00:00:00 GMT",1409,1
1,18.0,"Thu, 10 Nov 2016 00:00:00 GMT",1410,1
1,26.0,"Fri, 11 Nov 2016 00:00:00 GMT",1411,1
1,26.0,"Sat, 12 Nov 2016 00:00:00 GMT",1412,1
1,36.0,"Sun, 13 Nov 2016 00:00:00 GMT",1413,1
1,17.0,"Mon, 14 Nov 2016 00:00:00 GMT",1414,1
1,22.0,"Tue, 15 Nov 2016 00:00:00 GMT",1415,1
1,20.0,"Wed, 16 Nov 2016 00:00:00 GMT",1416,1
1,19.0,"Thu, 17 Nov 2016 00:00:00 GMT",1417,1
1,21.0,"Fri, 18 Nov 2016 00:00:00 GMT",1418,1
1,36.0,"Sat, 19 Nov 2016 00:00:00 GMT",1419,1
1,22.0,"Sun, 20 Nov 2016 00:00:00 GMT",1420,1
1,14.0,"Mon, 21 Nov 2016 00:00:00 GMT",1421,1
1,18.0,"Tue, 22 Nov 2016 00:00:00 GMT",1422,1
1,20.0,"Wed, 23 Nov 2016 00:00:00 GMT",1423,1
1,18.0,"Thu, 24 Nov 2016 00:00:00 GMT",1424,1
1,26.0,"Fri, 25 Nov 2016 00:00:00 GMT",1425,1
1,20.0,"Sat, 26 Nov 2016 00:00:00 GMT",1426,1
1,20.0,"Sun, 27 Nov 2016 00:00:00 GMT",1427,1
1,22.0,"Mon, 28 Nov 2016 00:00:00 GMT",1428,1
1,27.0,"Tue, 29 Nov 2016 00:00:00 GMT",1429,1
1,19.0,"Wed, 30 Nov 2016 00:00:00 GMT",1430,1
1,13.0,"Thu, 01 Dec 2016 00:00:00 GMT",1431,1
1,11.0,"Fri, 02 Dec 2016 00:00:00 GMT",1432,1
1,19.0,"Sat, 03 Dec 2016 00:00:00 GMT",1433,1
1,24.0,"Sun, 04 Dec 2016 00:00:00 GMT",1434,1
1,13.0,"Mon, 05 Dec 2016 00:00:00 GMT",1435,1
1,10.0,"Tue, 06 Dec 2016 00:00:00 GMT",1436,1
1,17.0,"Wed, 07 Dec 2016 00:00:00 GMT",1437,1
1,15.0,"Thu, 08 Dec 2016 00:00:00 GMT",1438,1
1,7.0,"Fri, 09 Dec 2016 00:00:00 GMT",1439,1
1,12.0,"Sat, 10 Dec 2016 00:00:00 GMT",1440,1
1,20.0,"Sun, 11 Dec 2016 00:00:00 GMT",1441,1
1,12.0,"Mon, 12 Dec 2016 00:00:00 GMT",1442,1
1,23.0,"Tue, 13 Dec 2016 00:00:00 GMT",1443,1
1,12.0,"Wed, 14 Dec 2016 00:00:00 GMT",1444,1
1,10.0,"Thu, 15 Dec 2016 00:00:00 GMT",1445,1
1,15.0,"Fri, 16 Dec 2016 00:00:00 GMT",1446,1
1,19.0,"Sat, 17 Dec 2016 00:00:00 GMT",1447,1
1,22.0,"Sun, 18 Dec 2016 00:00:00 GMT",1448,1
1,17.0,"Mon, 19 Dec 2016 00:00:00 GMT",1449,1
1,18.0,"Tue, 20 Dec 2016 00:00:00 GMT",1450,1
1,12.0,"Wed, 21 Dec 2016 00:00:00 GMT",1451,1
1,20.0,"Thu, 22 Dec 2016 00:00:00 GMT",1452,1
1,21.0,"Fri, 23 Dec 2016 00:00:00 GMT",1453,1
1,13.0,"Sat, 24 Dec 2016 00:00:00 GMT",1454,1
1,20.0,"Sun, 25 Dec 2016 00:00:00 GMT",1455,1
1,16.0,"Mon, 26 Dec 2016 00:00:00 GMT",1456,1
1,10.0,"Tue, 27 Dec 2016 00:00:00 GMT",1457,1
1,16.0,"Wed, 28 Dec 2016 00:00:00 GMT",1458,1
1,21.0,"Thu, 29 Dec 2016 00:00:00 GMT",1459,1
1,24.0,"Fri, 30 Dec 2016 00:00:00 GMT",1460,1
1,14.0,"Sat, 31 Dec 2016 00:00:00 GMT",1461,1
1,19.0,"Sun, 01 Jan 2017 00:00:00 GMT",1462,1
1,15.0,"Mon, 02 Jan 2017 00:00:00 GMT",1463,1
1,10.0,"Tue, 03 Jan 2017 00:00:00 GMT",1464,1
1,16.0,"Wed, 04 Jan 2017 00:00:00 GMT",1465,1
1,14.0,"Thu, 05 Jan 2017 00:00:00 GMT",1466,1
1,24.0,"Fri, 06 Jan 2017 00:00:00 GMT",1467,1
1,14.0,"Sat, 07 Jan 2017 00:00:00 GMT",1468,1
1,20.0,"Sun, 08 Jan 2017 00:00:00 GMT",1469,1
1,18.0,"Mon, 09 Jan 2017 00:00:00 GMT",1470,1
1,11.0,"Tue, 10 Jan 2017 00:00:00 GMT",1471,1
1,14.0,"Wed, 11 Jan 2017 00:00:00 GMT",1472,1
1,17.0,"Thu, 12 Jan 2017 00:00:00 GMT",1473,1
1,7.0,"Fri, 13 Jan 2017 00:00:00 GMT",1474,1
1,16.0,"Sat, 14 Jan 2017 00:00:00 GMT",1475,1
1,29.0,"Sun, 15 Jan 2017 00:00:00 GMT",1476,1
1,15.0,"Mon, 16 Jan 2017 00:00:00 GMT",1477,1
1,14.0,"Tue, 17 Jan 2017 00:00:00 GMT",1478,1
1,10.0,"Wed, 18 Jan 2017 00:00:00 GMT",1479,1
1,16.0,"Thu, 19 Jan 2017 00:00:00 GMT",1480,1
1,22.0,"Fri, 20 Jan 2017 00:00:00 GMT",1481,1
1,13.0,"Sat, 21 Jan 2017 00:00:00 GMT",1482,1
1,21.0,"Sun, 22 Jan 2017 00:00:00 GMT",1483,1
1,9.0,"Mon, 23 Jan 2017 00:00:00 GMT",1484,1
1,18.0,"Tue, 24 Jan 2017 00:00:00 GMT",1485,1
1,14.0,"Wed, 25 Jan 2017 00:00:00 GMT",1486,1
1,13.0,"Thu, 26 Jan 2017 00:00:00 GMT",1487,1
1,10.0,"Fri, 27 Jan 2017 00:00:00 GMT",1488,1
1,16.0,"Sat, 28 Jan 2017 00:00:00 GMT",1489,1
1,24.0,"Sun, 29 Jan 2017 00:00:00 GMT",1490,1
1,9.0,"Mon, 30 Jan 2017 00:00:00 GMT",1491,1
1,17.0,"Tue, 31 Jan 2017 00:00:00 GMT",1492,1
1,15.0,"Wed, 01 Feb 2017 00:00:00 GMT",1493,1
1,17.0,"Thu, 02 Feb 2017 00:00:00 GMT",1494,1
1,24.0,"Fri, 03 Feb 2017 00:00:00 GMT",1495,1
1,25.0,"Sat, 04 Feb 2017 00:00:00 GMT",1496,1
1,25.0,"Sun, 05 Feb 2017 00:00:00 GMT",1497,1
1,16.0,"Mon, 06 Feb 2017 00:00:00 GMT",1498,1
1,12.0,"Tue, 07 Feb 2017 00:00:00 GMT",1499,1
1,20.0,"Wed, 08 Feb 2017 00:00:00 GMT",1500,1
1,16.0,"Thu, 09 Feb 2017 00:00:00 GMT",1501,1
1,16.0,"Fri, 10 Feb 2017 00:00:00 GMT",1502,1
1,18.0,"Sat, 11 Feb 2017 00:00:00 GMT",1503,1
1,19.0,"Sun, 12 Feb 2017 00:00:00 GMT",1504,1
1,11.0,"Mon, 13 Feb 2017 00:00:00 GMT",1505,1
1,15.0,"Tue, 14 Feb 2017 00:00:00 GMT",1506,1
1,22.0,"Wed, 15 Feb 2017 00:00:00 GMT",1507,1
1,11.0,"Thu, 16 Feb 2017 00:00:00 GMT",1508,1
1,17.0,"Fri, 17 Feb 2017 00:00:00 GMT",1509,1
1,22.0,"Sat, 18 Feb 2017 00:00:00 GMT",1510,1
1,18.0,"Sun, 19 Feb 2017 00:00:00 GMT",1511,1
1,5.0,"Mon, 20 Feb 2017 00:00:00 GMT",1512,1
1,14.0,"Tue, 21 Feb 2017 00:00:00 GMT",1513,1
1,12.0,"Wed, 22 Feb 2017 00:00:00 GMT",1514,1
1,26.0,"Thu, 23 Feb 2017 00:00:00 GMT",1515,1
1,15.0,"Fri, 24 Feb 2017 00:00:00 GMT",1516,1
1,16.0,"Sat, 25 Feb 2017 00:00:00 GMT",1517,1
1,28.0,"Sun, 26 Feb 2017 00:00:00 GMT",1518,1
1,12.0,"Mon, 27 Feb 2017 00:00:00 GMT",1519,1
1,20.0,"Tue, 28 Feb 2017 00:00:00 GMT",1520,1
1,16.0,"Wed, 01 Mar 2017 00:00:00 GMT",1521,1
1,23.0,"Thu, 02 Mar 2017 00:00:00 GMT",1522,1
1,22.0,"Fri, 03 Mar 2017 00:00:00 GMT",1523,1
1,13.0,"Sat, 04 Mar 2017 00:00:00 GMT",1524,1
1,25.0,"Sun, 05 Mar 2017 00:00:00 GMT",1525,1
1,11.0,"Mon, 06 Mar 2017 00:00:00 GMT",1526,1
1,14.0,"Tue, 07 Mar 2017 00:00:00 GMT",1527,1
1,17.0,"Wed, 08 Mar 2017 00:00:00 GMT",1528,1
1,16.0,"Thu, 09 Mar 2017 00:00:00 GMT",1529,1
1,18.0,"Fri, 10 Mar 2017 00:00:00 GMT",1530,1
1,15.0,"Sat, 11 Mar 2017 00:00:00 GMT",1531,1
1,21.0,"Sun, 12 Mar 2017 00:00:00 GMT",1532,1
1,14.0,"Mon, 13 Mar 2017 00:00:00 GMT",1533,1
1,24.0,"Tue, 14 Mar 2017 00:00:00 GMT",1534,1
1,22.0,"Wed, 15 Mar 2017 00:00:00 GMT",1535,1
1,23.0,"Thu, 16 Mar 2017 00:00:00 GMT",1536,1
1,17.0,"Fri, 17 Mar 2017 00:00:00 GMT",1537,1
1,20.0,"Sat, 18 Mar 2017 00:00:00 GMT",1538,1
1,25.0,"Sun, 19 Mar 2017 00:00:00 GMT",1539,1
1,14.0,"Mon, 20 Mar 2017 00:00:00 GMT",1540,1
1,13.0,"Tue, 21 Mar 2017 00:00:00 GMT",1541,1
1,23.0,"Wed, 22 Mar 2017 00:00:00 GMT",1542,1
1,18.0,"Thu, 23 Mar 2017 00:00:00 GMT",1543,1
1,19.0,"Fri, 24 Mar 2017 00:00:00 GMT",1544,1
1,20.0,"Sat, 25 Mar 2017 00:00:00 GMT",1545,1
1,17.0,"Sun, 26 Mar 2017 00:00:00 GMT",1546,1
1,21.0,"Mon, 27 Mar 2017 00:00:00 GMT",1547,1
1,13.0,"Tue, 28 Mar 2017 00:00:00 GMT",1548,1
1,12.0,"Wed, 29 Mar 2017 00:00:00 GMT",1549,1
1,22.0,"Thu, 30 Mar 2017 00:00:00 GMT",1550,1
1,13.0,"Fri, 31 Mar 2017 00:00:00 GMT",1551,1
1,26.0,"Sat, 01 Apr 2017 00:00:00 GMT",1552,1
1,21.0,"Sun, 02 Apr 2017 00:00:00 GMT",1553,1
1,17.0,"Mon, 03 Apr 2017 00:00:00 GMT",1554,1
1,22.0,"Tue, 04 Apr 2017 00:00:00 GMT",1555,1
1,21.0,"Wed, 05 Apr 2017 00:00:00 GMT",1556,1
1,25.0,"Thu, 06 Apr 2017 00:00:00 GMT",1557,1
1,25.0,"Fri, 07 Apr 2017 00:00:00 GMT",1558,1
1,23.0,"Sat, 08 Apr 2017 00:00:00 GMT",1559,1
1,20.0,"Sun, 09 Apr 2017 00:00:00 GMT",1560,1
1,19.0,"Mon, 10 Apr 2017 00:00:00 GMT",1561,1
1,21.0,"Tue, 11 Apr 2017 00:00:00 GMT",1562,1
1,17.0,"Wed, 12 Apr 2017 00:00:00 GMT",1563,1
1,25.0,"Thu, 13 Apr 2017 00:00:00 GMT",1564,1
1,15.0,"Fri, 14 Apr 2017 00:00:00 GMT",1565,1
1,20.0,"Sat, 15 Apr 2017 00:00:00 GMT",1566,1
1,32.0,"Sun, 16 Apr 2017 00:00:00 GMT",1567,1
1,13.0,"Mon, 17 Apr 2017 00:00:00 GMT",1568,1
1,21.0,"Tue, 18 Apr 2017 00:00:00 GMT",1569,1
1,19.0,"Wed, 19 Apr 2017 00:00:00 GMT",1570,1
1,26.0,"Thu, 20 Apr 2017 00:00:00 GMT",1571,1
1,27.0,"Fri, 21 Apr 2017 00:00:00 GMT",1572,1
1,19.0,"Sat, 22 Apr 2017 00:00:00 GMT",1573,1
1,22.0,"Sun, 23 Apr 2017 00:00:00 GMT",1574,1
1,17.0,"Mon, 24 Apr 2017 00:00:00 GMT",1575,1
1,26.0,"Tue, 25 Apr 2017 00:00:00 GMT",1576,1
1,22.0,"Wed, 26 Apr 2017 00:00:00 GMT",1577,1
1,26.0,"Thu, 27 Apr 2017 00:00:00 GMT",1578,1
1,25.0,"Fri, 28 Apr 2017 00:00:00 GMT",1579,1
1,32.0,"Sat, 29 Apr 2017 00:00:00 GMT",1580,1
1,33.0,"Sun, 30 Apr 2017 00:00:00 GMT",1581,1
1,15.0,"Mon, 01 May 2017 00:00:00 GMT",1582,1
1,21.0,"Tue, 02 May 2017 00:00:00 GMT",1583,1
1,29.0,"Wed, 03 May 2017 00:00:00 GMT",1584,1
1,19.0,"Thu, 04 May 2017 00:00:00 GMT",1585,1
1,28.0,"Fri, 05 May 2017 00:00:00 GMT",1586,1
1,34.0,"Sat, 06 May 2017 00:00:00 GMT",1587,1
1,31.0,"Sun, 07 May 2017 00:00:00 GMT",1588,1
1,24.0,"Mon, 08 May 2017 00:00:00 GMT",1589,1
1,32.0,"Tue, 09 May 2017 00:00:00 GMT",1590,1
1,17.0,"Wed, 10 May 2017 00:00:00 GMT",1591,1
1,18.0,"Thu, 11 May 2017 00:00:00 GMT",1592,1
1,26.0,"Fri, 12 May 2017 00:00:00 GMT",1593,1
1,25.0,"Sat, 13 May 2017 00:00:00 GMT",1594,1
1,32.0,"Sun, 14 May 2017 00:00:00 GMT",1595,1
1,17.0,"Mon, 15 May 2017 00:00:00 GMT",1596,1
1,24.0,"Tue, 16 May 2017 00:00:00 GMT",1597,1
1,16.0,"Wed, 17 May 2017 00:00:00 GMT",1598,1
1,32.0,"Thu, 18 May 2017 00:00:00 GMT",1599,1
1,35.0,"Fri, 19 May 2017 00:00:00 GMT",1600,1
1,34.0,"Sat, 20 May 2017 00:00:00 GMT",1601,1
1,25.0,"Sun, 21 May 2017 00:00:00 GMT",1602,1
1,20.0,"Mon, 22 May 2017 00:00:00 GMT",1603,1
1,15.0,"Tue, 23 May 2017 00:00:00 GMT",1604,1
1,30.0,"Wed, 24 May 2017 00:00:00 GMT",1605,1
1,22.0,"Thu, 25 May 2017 00:00:00 GMT",1606,1
1,24.0,"Fri, 26 May 2017 00:00:00 GMT",1607,1
1,35.0,"Sat, 27 May 2017 00:00:00 GMT",1608,1
1,33.0,"Sun, 28 May 2017 00:00:00 GMT",1609,1
1,23.0,"Mon, 29 May 2017 00:00:00 GMT",1610,1
1,17.0,"Tue, 30 May 2017 00:00:00 GMT",1611,1
1,20.0,"Wed, 31 May 2017 00:00:00 GMT",1612,1
1,29.0,"Thu, 01 Jun 2017 00:00:00 GMT",1613,1
1,25.0,"Fri, 02 Jun 2017 00:00:00 GMT",1614,1
1,36.0,"Sat, 03 Jun 2017 00:00:00 GMT",1615,1
1,27.0,"Sun, 04 Jun 2017 00:00:00 GMT",1616,1
1,22.0,"Mon, 05 Jun 2017 00:00:00 GMT",1617,1
1,22.0,"Tue, 06 Jun 2017 00:00:00 GMT",1618,1
1,29.0,"Wed, 07 Jun 2017 00:00:00 GMT",1619,1
1,26.0,"Thu, 08 Jun 2017 00:00:00 GMT",1620,1
1,16.0,"Fri, 09 Jun 2017 00:00:00 GMT",1621,1
1,41.0,"Sat, 10 Jun 2017 00:00:00 GMT",1622,1
1,28.0,"Sun, 11 Jun 2017 00:00:00 GMT",1623,1
1,23.0,"Mon, 12 Jun 2017 00:00:00 GMT",1624,1
1,26.0,"Tue, 13 Jun 2017 00:00:00 GMT",1625,1
1,32.0,"Wed, 14 Jun 2017 00:00:00 GMT",1626,1
1,30.0,"Thu, 15 Jun 2017 00:00:00 GMT",1627,1
1,26.0,"Fri, 16 Jun 2017 00:00:00 GMT",1628,1
1,31.0,"Sat, 17 Jun 2017 00:00:00 GMT",1629,1
1,38.0,"Sun, 18 Jun 2017 00:00:00 GMT",1630,1
1,30.0,"Mon, 19 Jun 2017 00:00:00 GMT",1631,1
1,22.0,"Tue, 20 Jun 2017 00:00:00 GMT",1632,1
1,26.0,"Wed, 21 Jun 2017 00:00:00 GMT",1633,1
1,24.0,"Thu, 22 Jun 2017 00:00:00 GMT",1634,1
